UF;ESTACAO;LATITUDE;LONGITUDE;ALTITUDE;DATA;DIA;MES;CHUVA_MM;TEMP_MAX;TEMP_MIN;TEMP_MED;UMI_MAX;UMI_MIN;VENTO_MAX_MS
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;25/08/2021;25;8;0;31,9;18,2;25,05;56;18;0,3
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;26/08/2021;26;8;0;31,9;19,7;25,8;56;19;0
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;27/08/2021;27;8;0;20,6;15,6;18,1;84;56;0,1
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;28/08/2021;28;8;37,4;16,9;14;15,45;94;79;0,5
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;29/08/2021;29;8;0,4;19,4;15,4;17,4;88;69;0,3
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;30/08/2021;30;8;1,2;22,2;15,3;18,75;93;54;0,7
SP;SAO PAULO - MIRANTE;-23,496294;-46,620088;785,64;31/08/2021;31;8;0,2;23,6;14,7;19,15;92;43;0,2
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;01/01/2021;1;1;0;30,2;27;28,6;79;70;7,1
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;02/01/2021;2;1;0;26,8;25,4;26,1;83;79;5,4
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;03/01/2021;3;1;0;28,1;25,9;27;78;67;7,3
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;04/01/2021;4;1;0;28,8;26,7;27,75;73;71;9,7
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;05/01/2021;5;1;0;32,1;28,2;30,15;73;62;10,4
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;06/01/2021;6;1;0;32,9;31,4;32,15;76;71;4,4
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;07/01/2021;7;1;0;34;30,5;32,25;72;54;7
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;09/01/2021;9;1;0;31,9;29;30,45;76;65;6,7
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;10/01/2021;10;1;0;32,4;30;31,2;73;65;8
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;11/01/2021;11;1;0;32,1;28,3;30,2;77;69;8,3
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;12/01/2021;12;1;0;30,4;28,2;29,3;81;76;9,2
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;13/01/2021;13;1;0;30;27,7;28,85;84;77;9,7
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;14/01/2021;14;1;0;30,2;27,3;28,75;75;70;9,2
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;15/01/2021;15;1;0;31,8;28;29,9;73;62;11,6
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;16/01/2021;16;1;0;32,4;28,4;30,4;74;60;11,9
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;17/01/2021;17;1;0;35;31,6;33,3;65;47;13
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;18/01/2021;18;1;0;35,7;30,8;33,25;62;49;8,3
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;19/01/2021;19;1;0;29,9;27,9;28,9;76;69;9,7
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;20/01/2021;20;1;0;31,1;28,4;29,75;71;67;10
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;21/01/2021;21;1;0;32,8;29;30,9;69;59;7,8
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;22/01/2021;22;1;0;33,3;29,1;31,2;68;55;10,2
SP;SAO SEBASTIAO;-23,81083333;-45,4025;24;23/01/2021;23;1;0;32,9;27,8;30,35;62;54;11,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/01/2021;1;1;1,2;28,9;20,2;24,55;96;51;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/01/2021;2;1;0;22,3;21;21,65;93;86;2,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/01/2021;4;1;0;31,2;24,5;27,85;72;47;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/01/2021;5;1;0;31,7;19,9;25,8;95;43;7,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/01/2021;6;1;0,6;31,2;20;25,6;95;48;9,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/01/2021;7;1;3,2;30,7;21,3;26;96;54;12,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/01/2021;8;1;6,6;31,5;19,9;25,7;97;48;11,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/01/2021;9;1;0;32,2;21;26,6;95;51;6,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/01/2021;10;1;69,2;31,4;21;26,2;99;55;18,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/01/2021;11;1;6,4;32,3;21,5;26,9;97;51;8,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/01/2021;12;1;5,2;31,8;21,3;26,55;98;54;8,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/01/2021;13;1;6;32,8;21;26,9;97;49;9,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/01/2021;14;1;41,8;29,6;20,4;25;98;59;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/01/2021;15;1;1;27,3;20,8;24,05;95;70;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/01/2021;16;1;3,6;30;20,5;25,25;96;52;9,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/01/2021;17;1;7;30;21,2;25,6;92;56;10,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/01/2021;18;1;1;30,9;20,4;25,65;96;50;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/01/2021;19;1;0;32,3;21,9;27,1;96;43;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/01/2021;20;1;0;33,3;21,2;27,25;95;32;6,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/01/2021;21;1;0;33,8;20,8;27,3;93;27;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/01/2021;22;1;0;33,1;21,2;27,15;84;28;8,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/01/2021;23;1;0;32,9;21,5;27,2;82;36;8,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/01/2021;24;1;0;33,1;22,1;27,6;86;37;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/01/2021;25;1;0;33,5;20,1;26,8;93;35;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/01/2021;26;1;0,2;34,2;20,1;27,15;91;35;12,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/01/2021;27;1;0;33,2;20,3;26,75;93;41;7,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/01/2021;28;1;3,4;33,2;20,5;26,85;93;40;11,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/01/2021;29;1;0,2;33;20,3;26,65;92;36;6,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/01/2021;30;1;0;34,8;19,5;27,15;90;27;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;31/01/2021;31;1;0;35,4;20,9;28,15;89;33;8,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/02/2021;1;2;0;31,7;20,4;26,05;92;39;8,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/02/2021;2;2;0;32,2;21;26,6;92;42;5,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/02/2021;3;2;0;35,1;20;27,55;93;37;9,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/02/2021;4;2;23,8;32,9;20,7;26,8;98;47;9,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/02/2021;5;2;13,8;30,4;21,4;25,9;97;59;13
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/02/2021;6;2;1,4;30,4;21,6;26;98;42;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/02/2021;7;2;0;31,3;18,2;24,75;88;37;7,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/02/2021;8;2;0;30,2;17,1;23,65;91;38;9,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/02/2021;9;2;0;29,9;17,8;23,85;87;42;7,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/02/2021;10;2;0;31,1;19,4;25,25;86;42;11,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/02/2021;11;2;0,4;26,8;19,1;22,95;88;55;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/02/2021;12;2;0,2;26,3;19,8;23,05;91;66;10,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/02/2021;13;2;9,4;27,3;20,1;23,7;97;64;8,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/02/2021;14;2;1,6;29,2;18,5;23,85;97;58;8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/02/2021;15;2;13,6;30,4;20;25,2;97;50;10,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/02/2021;16;2;0,2;31,7;19,2;25,45;97;42;6,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/02/2021;17;2;4,4;29,8;21,5;25,65;94;56;10,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/02/2021;18;2;0;32,5;19,6;26,05;96;44;6,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/02/2021;19;2;0;33,4;19,2;26,3;96;31;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/02/2021;20;2;0;32,8;18,2;25,5;94;36;10,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/02/2021;21;2;0;31,8;21,1;26,45;85;44;13,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/02/2021;22;2;0;32,7;20,2;26,45;92;43;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/02/2021;23;2;0;33,6;18,6;26,1;87;37;11,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/02/2021;24;2;0;34,1;18,5;26,3;91;37;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/02/2021;25;2;17,6;28,9;19,4;24,15;97;52;11,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/02/2021;26;2;1,4;29,4;18,8;24,1;96;53;11,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/02/2021;27;2;1,2;27,4;19,4;23,4;93;61;7,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/02/2021;28;2;0;30;20,6;25,3;89;43;9,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/03/2021;1;3;0;30,6;19,9;25,25;89;44;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/03/2021;2;3;0;31,2;21;26,1;81;40;9,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/03/2021;3;3;0;31,1;19,3;25,2;90;42;6,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/03/2021;4;3;0;31,2;18,8;25;95;45;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/03/2021;5;3;29,4;29,2;19,9;24,55;98;55;12,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/03/2021;6;3;11,4;27,6;20,1;23,85;98;64;9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/03/2021;7;3;23,6;27,7;19;23,35;97;66;8,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/03/2021;8;3;2,6;28,5;18,5;23,5;98;52;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/03/2021;9;3;0;31;18,1;24,55;98;40;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/03/2021;10;3;0;31,3;15,6;23,45;96;45;10,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/03/2021;11;3;0;32,5;18;25,25;95;40;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/03/2021;12;3;0;32,8;19,3;26,05;96;32;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/03/2021;13;3;0;33,9;17,5;25,7;89;33;6,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/03/2021;14;3;11,6;32,1;20,3;26,2;96;44;11,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/03/2021;15;3;2,6;32,1;20,1;26,1;97;44;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/03/2021;16;3;0;32,5;18,8;25,65;96;38;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/03/2021;17;3;0;31,9;19,7;25,8;92;45;7,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/03/2021;18;3;4,2;25,9;20,6;23,25;95;64;5,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/03/2021;19;3;0;31,6;21,6;26,6;92;46;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/03/2021;20;3;0;32;19,7;25,85;95;42;7,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/03/2021;21;3;0;31,5;19,9;25,7;89;39;6,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/03/2021;22;3;0;32,4;17,6;25;94;37;5,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/03/2021;23;3;0;33;19,9;26,45;91;40;5,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/03/2021;24;3;0;33,2;20,3;26,75;90;35;5,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/03/2021;25;3;0;34;21,2;27,6;83;36;7,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/03/2021;26;3;0;34;20,2;27,1;91;35;9,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/03/2021;27;3;0,6;34,3;19,9;27,1;93;37;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/03/2021;28;3;0;34,4;19,5;26,95;90;36;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/03/2021;29;3;0;34;18,9;26,45;93;31;8,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/03/2021;30;3;0;33,9;19,7;26,8;93;32;9,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;31/03/2021;31;3;0;30,8;16,9;23,85;90;42;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/04/2021;1;4;0;29,2;16,5;22,85;89;39;6,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/04/2021;2;4;0;29,9;15,7;22,8;85;34;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/04/2021;3;4;0;32,1;15,3;23,7;93;33;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/04/2021;4;4;0;32,1;18,5;25,3;87;35;8,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/04/2021;5;4;0;30,7;19,6;25,15;80;42;11,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/04/2021;6;4;0,6;26,1;20,5;23,3;86;54;10,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/04/2021;7;4;0;30;19,1;24,55;93;43;10,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/04/2021;8;4;0;29,7;19,4;24,55;75;38;12,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/04/2021;9;4;0;29,9;18,5;24,2;71;32;10,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/04/2021;10;4;0;30,7;15,4;23,05;84;29;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/04/2021;11;4;0;31,2;13,2;22,2;89;29;6,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/04/2021;12;4;0;32,3;12,9;22,6;91;26;6,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/04/2021;13;4;0;27,2;16,9;22,05;85;57;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/04/2021;14;4;0;30,3;16,2;23,25;87;44;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/04/2021;15;4;0;31,4;19;25,2;79;36;9,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/04/2021;16;4;0;30,7;20,1;25,4;73;39;8,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/04/2021;17;4;0;28,6;19,7;24,15;86;41;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/04/2021;18;4;17;25,6;18,4;22;97;63;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/04/2021;19;4;0,4;27,2;16,5;21,85;96;48;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/04/2021;20;4;0;26,5;14,8;20,65;93;48;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/04/2021;21;4;0;27,4;14,1;20,75;92;36;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/04/2021;22;4;0;27,6;13,5;20,55;96;39;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/04/2021;23;4;0;28,6;12,2;20,4;95;30;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/04/2021;24;4;0;29,6;11,7;20,65;94;26;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/04/2021;25;4;0;30,7;14;22,35;92;34;6,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/04/2021;26;4;0;31,4;16,6;24;89;35;6,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/04/2021;27;4;0;30,4;18,2;24,3;89;39;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/04/2021;28;4;0;30,2;14,7;22,45;95;27;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/04/2021;29;4;0;27,3;14,7;21;90;40;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/04/2021;30;4;0;28,4;14,8;21,6;85;40;10,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/05/2021;1;5;0;27,2;18,3;22,75;71;37;14,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/05/2021;2;5;0;28;15,2;21,6;84;27;11,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/05/2021;3;5;0;29,3;11,4;20,35;90;29;9,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/05/2021;4;5;0;30,4;12,8;21,6;85;31;7,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/05/2021;5;5;0;30,6;12,6;21,6;93;20;5,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/05/2021;6;5;0;31,2;15,1;23,15;81;24;7,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/05/2021;7;5;0;30;13,8;21,9;87;34;9,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/05/2021;8;5;0;28,6;14,4;21,5;90;36;10,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/05/2021;9;5;0;28,9;16,9;22,9;81;38;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/05/2021;10;5;0;28,9;15,8;22,35;81;37;10,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/05/2021;11;5;0;28,7;14,3;21,5;91;38;6,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/05/2021;12;5;0;29,3;13,2;21,25;92;37;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/05/2021;13;5;0;27;15,9;21,45;90;46;9,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/05/2021;14;5;0;28,8;15,7;22,25;86;38;13,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/05/2021;15;5;0,4;27,2;15,9;21,55;88;47;9,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/05/2021;16;5;0;29;13,7;21,35;96;33;6,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/05/2021;17;5;0;28,4;12;20,2;95;33;7,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/05/2021;18;5;0;28,2;11,2;19,7;94;36;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/05/2021;19;5;0;29;11,1;20,05;94;30;7,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/05/2021;20;5;0;29,8;10,8;20,3;92;25;7,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/05/2021;21;5;0;30,3;11,2;20,75;87;24;7,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/05/2021;22;5;8,6;25,8;12,5;19,15;96;42;11,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/05/2021;23;5;0,2;22,1;13,7;17,9;98;75;6,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/05/2021;24;5;0;23,9;10,9;17,4;94;16;5,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/05/2021;25;5;0;28,5;7,1;17,8;92;11;5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/05/2021;26;5;0;29,6;10,7;20,15;87;21;5,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/05/2021;27;5;0;30,3;13,1;21,7;79;34;5,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/05/2021;28;5;0;32,1;13,9;23;92;35;8,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/05/2021;29;5;0;32;18,4;25,2;87;40;10,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/05/2021;30;5;0;31,4;16,5;23,95;93;37;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;31/05/2021;31;5;0;27,4;15,6;21,5;85;37;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/06/2021;1;6;0;28,5;13,3;20,9;94;30;5,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/06/2021;2;6;0;30,9;13,2;22,05;93;31;5,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/06/2021;3;6;0;31,6;13,2;22,4;94;26;5,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/06/2021;4;6;0;30,8;15,6;23,2;76;27;10,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/06/2021;5;6;0;30,3;16;23,15;74;23;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/06/2021;6;6;0;30;15,5;22,75;87;35;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/06/2021;7;6;0;30,4;14,3;22,35;93;32;8,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/06/2021;8;6;0;28,4;14;21,2;96;44;8,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/06/2021;9;6;0;29,9;17,7;23,8;89;35;7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/06/2021;10;6;5,2;23,9;18,4;21,15;94;58;12,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/06/2021;11;6;5,8;24,7;15,8;20,25;97;57;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/06/2021;12;6;0;24,3;12,7;18,5;99;41;6,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/06/2021;13;6;0,2;25,3;9,7;17,5;95;30;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/06/2021;14;6;0;27,8;11,2;19,5;92;37;7,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/06/2021;15;6;0;27,9;13,7;20,8;87;34;7,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/06/2021;16;6;0;26,2;10,8;18,5;95;33;6,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/06/2021;17;6;0;25,3;11,1;18,2;93;31;5,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/06/2021;18;6;0;27,6;11,4;19,5;92;28;8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/06/2021;19;6;0;29,6;14,8;22,2;74;26;10,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/06/2021;20;6;0;27,2;16,4;21,8;77;42;10
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/06/2021;21;6;0;26,5;12,3;19,4;92;41;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/06/2021;22;6;0,2;24,6;14,5;19,55;86;52;12,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/06/2021;23;6;0;25,6;15,8;20,7;95;42;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/06/2021;24;6;0;29,2;12,9;21,05;89;34;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/06/2021;25;6;0;31,3;13,6;22,45;90;26;6,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/06/2021;26;6;0;30;14,4;22,2;83;30;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/06/2021;27;6;0;28,4;14,7;21,55;81;25;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/06/2021;28;6;0;28,9;10,2;19,55;89;31;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/06/2021;29;6;0;19,7;8,9;14,3;95;52;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/06/2021;30;6;0;18,8;2;10,4;93;25;6,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/07/2021;1;7;0;25,3;4,4;14,85;84;25;8,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/07/2021;2;7;0;27,9;10,5;19,2;73;28;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/07/2021;3;7;0;27,7;9,7;18,7;87;27;6,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/07/2021;4;7;0;26;10;18;90;28;11,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/07/2021;5;7;0;26;11,1;18,55;84;24;9,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/07/2021;6;7;0;25;9,9;17,45;79;26;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/07/2021;7;7;0;26,6;10,5;18,55;81;26;11,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/07/2021;8;7;0;26,7;8,5;17,6;84;25;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/07/2021;9;7;0;28,5;8,7;18,6;85;22;6,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/07/2021;10;7;0;28,3;11,8;20,05;73;23;8,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/07/2021;11;7;0;27,9;9,3;18,6;84;23;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/07/2021;12;7;0;28;10,3;19,15;80;23;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/07/2021;13;7;0;28,2;9,6;18,9;82;23;8,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/07/2021;14;7;0;29;9,2;19,1;84;24;8,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/07/2021;15;7;0;30,4;10,7;20,55;83;23;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/07/2021;16;7;0;31,1;11;21,05;82;26;7,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/07/2021;17;7;0;30,7;14,9;22,8;91;25;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/07/2021;18;7;0;26,8;15,8;21,3;93;19;11,3
